Longitude	Latitude	FID	solmutunnu	linjoja	lyhyt_nro	nimi_s	nimi_r	nousijat	nettiosoit	P_koord	I_koord
25.08582654	60.20970531	4322	1457104	0	H4815	Citymarket Itäkeskus	Citymarket Östra C	1	 	6678072	2560382
25.13911443	60.21301057	4323	1531110	1	H4923	Vuosaaren kirkko	Nordsjö kyrka	4	http://aikataulut.hsl.fi/pysakit/fi/1531110.html	6678490	2563330
25.08603764	60.20954198	4324	1457105	0	H4816	Citymarket Itäkeskus	Citymarket Östra C	12	 	6678054	2560394
25.14523182	60.20013085	4325	1531111	1	H4908	Kallahti	Kallvik	36	http://aikataulut.hsl.fi/pysakit/fi/1531111.html	6677061	2563694
25.07796607	60.21201342	4326	1457900	0	XH4803	Puotinharjun päiväk.	Botbyhöjdens daghem	0	 	6678322	2559942
25.12753863	60.22262426	4327	1531112	0	H	Melatie	Paddelvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1531112.html	6679550	2562670
24.85687211	60.21743093	4328	1461100	1	H1810	Poutamäentie	Värmobackavägen	1	http://aikataulut.hsl.fi/pysakit/fi/1461100.html	6678746	2547677
25.13874463	60.22315689	4329	1531113	0	H4944	Neitsytsaarentie	Jungfruholmsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1531113.html	6679620	2563290
24.86026682	60.21961709	4330	1461101	0	H1597	Pajamäentie	Smedjebackavägen	0	http://aikataulut.hsl.fi/pysakit/fi/1461101.html	6678992	2547862
25.14421642	60.2072219	4331	1531114	0	H4572	"Vuosaari(M), tulo"	"Nordsjö(M), ankomst"	508	http://aikataulut.hsl.fi/pysakit/fi/1531114.html	6677850	2563624
24.86049964	60.21955274	4332	1461102	0	H1596	Pajamäentie	Smedjebackavägen	0	http://aikataulut.hsl.fi/pysakit/fi/1461102.html	6678985	2547875
25.14430028	60.20756226	4333	1531115	2	H4571	Vuosaari(M)	Nordsjö(M)	1986	http://aikataulut.hsl.fi/pysakit/fi/1531115.html	6677888	2563628
24.85507618	60.21913	4334	1461103	0	H1599	Pajamäki	Smedjebacka	0	http://aikataulut.hsl.fi/pysakit/fi/1461103.html	6678934	2547575
25.14423434	60.20722174	4335	1531116	2	H4572	Vuosaari(M)	Nordsjö(M)	744	http://aikataulut.hsl.fi/pysakit/fi/1531116.html	6677850	2563625
24.85681927	60.21748514	4336	1461104	0	H1810	Poutamäentie	Värmobackavägen	0	http://aikataulut.hsl.fi/pysakit/fi/1461104.html	6678752	2547674
25.15633856	60.2052318	4337	1531117	1	H	Sumukuja	Dimgränden	2	http://aikataulut.hsl.fi/pysakit/fi/1531117.html	6677640	2564300
24.85669655	60.21900284	4338	1461105	1	H1505	Pajamäki	Smedjebacka	0	 	6678921	2547665
25.14080481	60.21857032	4339	1531118	1	H	Haapasaarenpolku	Haapasaarenpolku	14	http://aikataulut.hsl.fi/pysakit/fi/1531118.html	6679111	2563413
24.86022901	60.21955449	4340	1461107	3	H1597	Pajamäentie	Smedjebackavägen	5	http://aikataulut.hsl.fi/pysakit/fi/1461107.html	6678985	2547860
25.1518092	60.20464281	4341	1531119	1	H	Leikosaarentie	Lekholmsvägen	3	http://aikataulut.hsl.fi/pysakit/fi/1531119.html	6677570	2564050
24.86065854	60.21941704	4342	1461108	3	H1596	Pajamäentie	Smedjebackavägen	94	http://aikataulut.hsl.fi/pysakit/fi/1461108.html	6678970	2547884
25.07454268	60.24026215	4343	1471141	4	H4427	Kivikonkaari	Stensbölebågen	52	http://aikataulut.hsl.fi/pysakit/fi/1471141.html	6681466	2559701
25.152711	60.20464395	4344	1531120	1	H	Leikosaarentie	Lekholmsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1531120.html	6677571	2564100
24.85525584	60.21910191	4345	1461109	1	H1599	Pajamäki	Smedjebacka	345	http://aikataulut.hsl.fi/pysakit/fi/1461109.html	6678931	2547585
25.14417969	60.20772491	4346	1531121	3	H4573	Vuosaari(M)	Nordsjö(M)	150	http://aikataulut.hsl.fi/pysakit/fi/1531121.html	6677906	2563621
24.85663473	60.21870706	4347	1461110	1	H1598	Pajamäki	Smedjebacka	163	http://aikataulut.hsl.fi/pysakit/fi/1461110.html	6678888	2547662
25.13387017	60.21681658	4348	1531122	1	H4903	Koukkusaarentie	Krokholmsvägen	1	http://aikataulut.hsl.fi/pysakit/fi/1531122.html	6678909	2563032
24.8630958	60.21948201	4349	1462106	10	H1520	Talin siirt.puutarha	Tali koloniträdgård	385	http://aikataulut.hsl.fi/pysakit/fi/1462106.html	6678979	2548019
25.07454537	60.23923889	4350	1471142	6	H4428	Kivikonkaari	Stensbölebågen	372	http://aikataulut.hsl.fi/pysakit/fi/1471142.html	6681352	2559703
25.13407532	60.21596207	4351	1531123	1	H4902	Koukkusaarenpolku	Krokholmsstigen	1	http://aikataulut.hsl.fi/pysakit/fi/1531123.html	6678814	2563045
24.86286347	60.21956432	4352	1462206	0	H1520	Talin siirt.puutarha	Tali koloniträdgård	91	http://aikataulut.hsl.fi/pysakit/fi/1462206.html	6678988	2548006
25.075172	60.24238443	4353	1471143	4	H4429	Sakara	Hornet	17	http://aikataulut.hsl.fi/pysakit/fi/1471143.html	6681703	2559732
24.86682061	60.21568791	4354	1462900	0	XH1304	Talin Liikuntapuisto	Tali idrottspark	0	 	6678559	2548231
25.15786159	60.20494917	4355	1531151	3	H4656	Sumukuja	Dimgränden	199	http://aikataulut.hsl.fi/pysakit/fi/1531151.html	6677610	2564385
24.86059822	60.21160844	4356	1462901	0	XH1312	Talin golfkenttä	Tali golfbanan	0	 	6678100	2547892
25.07481236	60.24243224	4357	1471144	4	H4430	Sakara	Hornet	268	http://aikataulut.hsl.fi/pysakit/fi/1471144.html	6681708	2559712
25.15828414	60.20312332	4358	1531153	2	H4654	Aurinkotuulenkatu	Solvindsgatan	107	http://aikataulut.hsl.fi/pysakit/fi/1531153.html	6677407	2564412
24.86138388	60.22644042	4359	1463100	0	H1811	Pitäjänmäen monitoim	Sockenbacka allaktiv	0	http://aikataulut.hsl.fi/pysakit/fi/1463100.html	6679753	2547914
25.15836738	60.20292507	4360	1531154	2	H4653	Aurinkotuulenkatu	Solvindsgatan	0	http://aikataulut.hsl.fi/pysakit/fi/1531154.html	6677385	2564417
24.84843782	60.22545569	4361	1463101	2	H1805	Knuutintie	Knutsvägen	2	http://aikataulut.hsl.fi/pysakit/fi/1463101.html	6679634	2547198
25.15316584	60.20218945	4362	1531155	2	H4652	G. Pauligin katu	G. Pauligs gata	110	http://aikataulut.hsl.fi/pysakit/fi/1531155.html	6677298	2564130
25.07884495	60.24537059	4363	1471145	3	H4431	Kontulankaari 11	Gårdsbackabågen 11	4	http://aikataulut.hsl.fi/pysakit/fi/1471145.html	6682039	2559930
24.84799811	60.22519823	4364	1463102	2	H1804	Knuutintie	Knutsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1463102.html	6679605	2547174
25.15325196	60.20207207	4365	1531156	2	H4651	G. Pauligin katu	G. Pauligs gata	2	http://aikataulut.hsl.fi/pysakit/fi/1531156.html	6677285	2564135
24.84354682	60.22612411	4366	1463103	1	H	Kyläkirkko	Bykyrkan	0	http://aikataulut.hsl.fi/pysakit/fi/1463103.html	6679705	2546926
25.07850619	60.24549904	4367	1471146	3	H4432	Kontulankaari 11	Gårdsbackabågen 11	358	http://aikataulut.hsl.fi/pysakit/fi/1471146.html	6682053	2559911
25.14971463	60.20250671	4368	1531157	2	H4650	Ivan Falinin kuja	Ivan Falins gränd	124	http://aikataulut.hsl.fi/pysakit/fi/1531157.html	6677330	2563938
24.84353852	60.22580105	4369	1463104	2	H1806	Kyläkirkko	Bykyrkan	3	http://aikataulut.hsl.fi/pysakit/fi/1463104.html	6679669	2546926
25.14938698	60.20241977	4370	1531158	2	H4649	Ivan Falinin kuja	Ivan Falins gränd	4	http://aikataulut.hsl.fi/pysakit/fi/1531158.html	6677320	2563920
24.84138959	60.2243337	4371	1463105	2	H1808	Taavinkuja	Davidsgränden	15	http://aikataulut.hsl.fi/pysakit/fi/1463105.html	6679504	2546809
25.14691978	60.20406584	4372	1531159	3	H4648	Aurinkol. puistotie	Solviksallén	142	http://aikataulut.hsl.fi/pysakit/fi/1531159.html	6677501	2563780
24.84206461	60.22250735	4373	1463106	2	H1809	Kotikallio	Hemberget	8	http://aikataulut.hsl.fi/pysakit/fi/1463106.html	6679301	2546849
25.1470966	60.20396555	4374	1531160	3	H4647	Aurinkol. puistotie	Solviksallén	41	http://aikataulut.hsl.fi/pysakit/fi/1531160.html	6677490	2563790
24.85212103	60.22970459	4375	1463107	0	H1812	Kokkokalliontie	Kokkobergsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1463107.html	6680110	2547396
25.1445064	60.20726429	4376	1531163	0	H4569	"Vuosaari(M), tulo"	"Nordsjö(M), ankomst"	2	http://aikataulut.hsl.fi/pysakit/fi/1531163.html	6677855	2563640
24.85745456	60.22454504	4377	1463113	13	H1525	Pitäjänmäen asema	Sockenbacka station	1357	http://aikataulut.hsl.fi/pysakit/fi/1463113.html	6679539	2547699
25.14416844	60.20740179	4378	1531164	0	H4574	"Vuosaari(M), tulo"	"Nordsjö(M), ankomst"	472	http://aikataulut.hsl.fi/pysakit/fi/1531164.html	6677870	2563621
25.08278241	60.24649646	4379	1471147	3	H4434	Rapolantie	Rapolavägen	540	http://aikataulut.hsl.fi/pysakit/fi/1471147.html	6682168	2560146
24.85827018	60.22399229	4380	1463114	12	H1524	Pitäjänmäen asema	Sockenbacka station	1306	http://aikataulut.hsl.fi/pysakit/fi/1463114.html	6679478	2547745
25.12825958	60.21997017	4381	1532116	1	H4939	Rantakiventie	Strandstensvägen	4	http://aikataulut.hsl.fi/pysakit/fi/1532116.html	6679255	2562715
25.07876264	60.24286689	4382	1471148	0	H4870	Sakaran terv.asema	Hornet hälsostation	0	http://aikataulut.hsl.fi/pysakit/fi/1471148.html	6681760	2559930
25.05057374	60.18235154	4383	1491103	5	H4087	Humalniementie	Humleuddsvägen	10	http://aikataulut.hsl.fi/pysakit/fi/1491103.html	6674993	2558476
25.12520044	60.21810209	4384	1532117	1	H4940	Rantakiventie	Strandstensvägen	4	http://aikataulut.hsl.fi/pysakit/fi/1532117.html	6679044	2562549
25.08610394	60.23937818	4385	1471149	4	H4459	Ostostie	Köpvägen	2	http://aikataulut.hsl.fi/pysakit/fi/1471149.html	6681378	2560343
25.05073713	60.18238616	4386	1491104	5	H4088	Humalniementie	Humleuddsvägen	3	http://aikataulut.hsl.fi/pysakit/fi/1491104.html	6674997	2558485
25.13282975	60.22064932	4387	1532118	1	H4932	Kallvikintie	Kallviksvägen	3	http://aikataulut.hsl.fi/pysakit/fi/1532118.html	6679335	2562967
25.08643739	60.23854066	4388	1471150	4	H4458	Ostostie	Köpvägen	11	http://aikataulut.hsl.fi/pysakit/fi/1471150.html	6681285	2560363
25.05128944	60.17936582	4389	1491105	7	H4089	Yliskyläntie	Uppbyvägen	350	http://aikataulut.hsl.fi/pysakit/fi/1491105.html	6674661	2558521
25.13278059	60.22027274	4390	1532119	1	H4933	Kallvikintie	Kallviksvägen	1	http://aikataulut.hsl.fi/pysakit/fi/1532119.html	6679293	2562965
25.08628392	60.24154	4391	1471151	4	H4461	Leikkikuja	Lekgränden	4	http://aikataulut.hsl.fi/pysakit/fi/1471151.html	6681619	2560349
25.13803342	60.20731997	4392	1532100	1	H4918	Tyynylaavankuja	Kuddlavegränden	0	http://aikataulut.hsl.fi/pysakit/fi/1532100.html	6677855	2563281
24.85317375	60.22715771	4393	1463115	5	H1527	Jännetie	Bågsträngsvägen	112	http://aikataulut.hsl.fi/pysakit/fi/1463115.html	6679827	2547458
25.0512317	60.1798151	4394	1491106	7	H4090	Yliskyläntie	Uppbyvägen	715	http://aikataulut.hsl.fi/pysakit/fi/1491106.html	6674711	2558517
25.13021438	60.22015097	4395	1532120	1	H4930	Merikorttitie	Sjökortsvägen	5	http://aikataulut.hsl.fi/pysakit/fi/1532120.html	6679277	2562823
25.08619746	60.24165734	4396	1471152	4	H4460	Leikkikuja	Lekgränden	108	http://aikataulut.hsl.fi/pysakit/fi/1471152.html	6681632	2560344
25.13746324	60.21168733	4397	1532101	1	H4921	Satamasaarentie	Hamnholmsvägen	1	http://aikataulut.hsl.fi/pysakit/fi/1532101.html	6678341	2563241
24.85374659	60.22628335	4398	1463116	5	H1526	Jännetie	Bågsträngsvägen	312	http://aikataulut.hsl.fi/pysakit/fi/1463116.html	6679730	2547491
25.04841287	60.17731507	4399	1491107	5	H4091	Jussaarenkuja	Jussarögränden	8	http://aikataulut.hsl.fi/pysakit/fi/1491107.html	6674430	2558365
25.13099437	60.21974937	4400	1532121	1	H4931	Merikorttitie	Sjökortsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532121.html	6679233	2562867
25.136776	60.21163935	4401	1532102	0	H4922	Satamasaarentie	Hamnholmsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532102.html	6678335	2563203
24.86217796	60.23400193	4402	1463117	7	H1571	Konalan puisto	Kånalaparken	34	http://aikataulut.hsl.fi/pysakit/fi/1463117.html	6680596	2547947
25.08455319	60.2377931	4403	1471153	4	H4857	Kontulan terveysas.	Gårdsbacka hälsostat	6	http://aikataulut.hsl.fi/pysakit/fi/1471153.html	6681200	2560260
25.04905625	60.17771391	4404	1491108	5	H4092	Jussaarenkuja	Jussarögränden	207	http://aikataulut.hsl.fi/pysakit/fi/1491108.html	6674475	2558400
25.14856513	60.20934756	4405	1532103	0	H4901	Porslahdenkuja	Porslaxgränden	0	http://aikataulut.hsl.fi/pysakit/fi/1532103.html	6678091	2563861
24.86277799	60.23279526	4406	1463118	7	H1570	Konalan puisto	Kånalaparken	83	http://aikataulut.hsl.fi/pysakit/fi/1463118.html	6680462	2547982
25.13219419	60.217917	4407	1532122	1	H4927	Kallvikintie	Kallviksvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532122.html	6679030	2562937
25.07165892	60.23875055	4408	1471154	2	H4455	Keinutie	Gungvägen	3	http://aikataulut.hsl.fi/pysakit/fi/1471154.html	6681295	2559544
25.14921493	60.20935989	4409	1532104	0	H4900	Porslahdenkuja	Porslaxgränden	0	http://aikataulut.hsl.fi/pysakit/fi/1532104.html	6678093	2563897
25.04602247	60.17580801	4410	1491109	5	H4093	Isosaarentie	Mjölövägen	6	http://aikataulut.hsl.fi/pysakit/fi/1491109.html	6674260	2558235
24.84919293	60.22883472	4411	1463180	5	H1529	Kokkokallio	Kokkoberget	78	http://aikataulut.hsl.fi/pysakit/fi/1463180.html	6680011	2547235
25.15461264	60.20898092	4412	1532105	0	H	Porslahdenkuja	Porslaxgränden	0	http://aikataulut.hsl.fi/pysakit/fi/1532105.html	6678056	2564197
25.13278927	60.21371995	4413	1532123	1	H4925	Kallvikintie	Kallviksvägen	5	http://aikataulut.hsl.fi/pysakit/fi/1532123.html	6678563	2562978
25.07187224	60.23588542	4414	1471155	2	H4456	Kiikku	Skolvan	204	http://aikataulut.hsl.fi/pysakit/fi/1471155.html	6680976	2559561
25.04645078	60.17567894	4415	1491110	5	H4094	Isosaarentie	Mjölövägen	256	http://aikataulut.hsl.fi/pysakit/fi/1491110.html	6674246	2558259
24.84837921	60.22877717	4416	1463181	5	H1528	Kokkokallio	Kokkoberget	414	http://aikataulut.hsl.fi/pysakit/fi/1463181.html	6680004	2547190
25.15478063	60.20862939	4417	1532106	0	H	Porslahdenkuja	Porslaxgränden	0	http://aikataulut.hsl.fi/pysakit/fi/1532106.html	6678017	2564207
25.13342693	60.2133824	4418	1532124	1	H4924	Kallvikintie	Kallviksvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532124.html	6678526	2563014
25.08027504	60.23176914	4419	1471156	3	H4396	Porttikuja	Portgränden	5	http://aikataulut.hsl.fi/pysakit/fi/1471156.html	6680525	2560034
24.84811559	60.22555651	4420	1463201	0	H1805	Knuutintie	Knutsvägen	1	http://aikataulut.hsl.fi/pysakit/fi/1463201.html	6679645	2547180
25.14518816	60.22061508	4421	1532107	1	H4957	Isonvillasaarentie	Stora Ullholmsvägen	1	http://aikataulut.hsl.fi/pysakit/fi/1532107.html	6679343	2563652
25.0406051	60.17486321	4422	1491111	5	H4095	Lauri Mikonpojan tie	Lars Mickelssons väg	2	http://aikataulut.hsl.fi/pysakit/fi/1491111.html	6674150	2557936
25.14506369	60.20669394	4423	1532125	4	H4963	Mustankivenkatu	Svartstensgatan	8	http://aikataulut.hsl.fi/pysakit/fi/1532125.html	6677792	2563672
25.08546791	60.23051499	4424	1471157	3	H4394	Naapurintie	Nabovägen	57	http://aikataulut.hsl.fi/pysakit/fi/1471157.html	6680390	2560324
24.84738635	60.22526489	4425	1463202	0	H1804	Knuutintie	Knutsvägen	4	http://aikataulut.hsl.fi/pysakit/fi/1463202.html	6679612	2547140
25.04067093	60.17466527	4426	1491112	5	H4096	Lauri Mikonpojan tie	Lars Mickelssons väg	247	http://aikataulut.hsl.fi/pysakit/fi/1491112.html	6674128	2557940
25.14510409	60.22027463	4427	1532108	1	H4958	Isonvillasaarentie	Stora Ullholmsvägen	2	http://aikataulut.hsl.fi/pysakit/fi/1532108.html	6679305	2563648
24.86394696	60.16058558	4428	1532126	0	H1123	Puistokaari	Parksvängen	0	http://aikataulut.hsl.fi/pysakit/fi/1532126.html	6672418	2548152
25.08542567	60.23087437	4429	1471158	3	H4393	Naapurintie	Nabovägen	16	http://aikataulut.hsl.fi/pysakit/fi/1471158.html	6680430	2560321
24.84253276	60.22598699	4430	1463203	2	H1807	Kyläkirkko	Bykyrkan	1	http://aikataulut.hsl.fi/pysakit/fi/1463203.html	6679689	2546870
25.03967696	60.17171986	4431	1491113	4	H4097	Rudolfintie	Rudolfsvägen	3	http://aikataulut.hsl.fi/pysakit/fi/1491113.html	6673799	2557890
25.13816467	60.21006558	4432	1532109	1	H4919	Vuosaarentie	Nordsjövägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532109.html	6678161	2563283
24.86320781	60.16055448	4433	1532127	0	H1124	Puistokaari	Parksvängen	1	http://aikataulut.hsl.fi/pysakit/fi/1532127.html	6672414	2548111
25.08249078	60.23601474	4434	1471159	5	H4413	Kontula(M)	Gårdsbacka(M)	730	http://aikataulut.hsl.fi/pysakit/fi/1471159.html	6681000	2560149
24.84335428	60.22565866	4435	1463204	0	H1806	Kyläkirkko	Bykyrkan	39	http://aikataulut.hsl.fi/pysakit/fi/1463204.html	6679653	2546916
25.13744147	60.21001791	4436	1532110	0	H4920	Vuosaarentie	Nordsjövägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532110.html	6678155	2563243
25.04017331	60.17203021	4437	1491114	4	H4098	Rudolfintie	Rudolfsvägen	350	http://aikataulut.hsl.fi/pysakit/fi/1491114.html	6673834	2557917
24.84839771	60.22460323	4438	1463211	5	H1801	Henrikintie	Henriksvägen	34	http://aikataulut.hsl.fi/pysakit/fi/1463211.html	6679539	2547197
25.0817659	60.23593087	4439	1471160	4	H4412	Kontula(M)	Gårdsbacka(M)	353	http://aikataulut.hsl.fi/pysakit/fi/1471160.html	6680990	2560109
24.86159788	60.16166	4440	1532128	0	H1125	Puistokaari	Parksvängen	0	http://aikataulut.hsl.fi/pysakit/fi/1532128.html	6672536	2548020
25.04312631	60.17027457	4441	1491115	4	H4099	Kasperinkuja	Kaspergränden	1	http://aikataulut.hsl.fi/pysakit/fi/1491115.html	6673641	2558084
25.13238285	60.2223407	4442	1532111	1	H4934	Kurkimoisio	Trankyan	1	http://aikataulut.hsl.fi/pysakit/fi/1532111.html	6679523	2562939
25.08706166	60.23449626	4443	1471161	2	H4853	Naapurintie	Nabovägen	1	http://aikataulut.hsl.fi/pysakit/fi/1471161.html	6680835	2560405
24.86151668	60.16131047	4444	1532129	0	H1126	Puistokaari	Parksvängen	0	http://aikataulut.hsl.fi/pysakit/fi/1532129.html	6672497	2548016
25.04192639	60.17106493	4445	1491116	4	H4100	Kasperinkuja	Kaspergränden	259	http://aikataulut.hsl.fi/pysakit/fi/1491116.html	6673728	2558016
25.13237109	60.22199962	4446	1532112	1	H4935	Kurkimoisio	Trankyan	0	http://aikataulut.hsl.fi/pysakit/fi/1532112.html	6679485	2562939
24.85911998	60.16401879	4447	1532130	0	H1127	Telkkäkuja	Knipgränd	0	http://aikataulut.hsl.fi/pysakit/fi/1532130.html	6672797	2547879
25.08210974	60.235955	4448	1471162	0	H4414	"Kontula(M), tulo"	"Gårdsbacka(M), ank."	85	http://aikataulut.hsl.fi/pysakit/fi/1471162.html	6680993	2560128
25.04610854	60.16831223	4449	1491117	4	H4101	Svanströmintie	Svanströmsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1491117.html	6673425	2558253
25.12886281	60.22124858	4450	1532113	1	H4936	Melatie	Paddelvägen	3	http://aikataulut.hsl.fi/pysakit/fi/1532113.html	6679398	2562746
24.85827353	60.16402428	4451	1532131	0	H1128	Telkkäkuja	Knipgränd	0	http://aikataulut.hsl.fi/pysakit/fi/1532131.html	6672797	2547832
25.08249078	60.23601474	4452	1471163	0	H4413	"Kontula(M), tulo"	"Gårdsbacka(M), ank."	397	http://aikataulut.hsl.fi/pysakit/fi/1471163.html	6681000	2560149
25.04652812	60.1684795	4453	1491118	4	H4102	Svanströmintie	Svanströmsvägen	122	http://aikataulut.hsl.fi/pysakit/fi/1491118.html	6673444	2558276
25.1299516	60.22142786	4454	1532114	1	H4937	Melatie	Paddelvägen	5	http://aikataulut.hsl.fi/pysakit/fi/1532114.html	6679419	2562806
24.85585485	60.16451566	4455	1532132	0	H1129	Telkkäkuja	Knipgränd	0	http://aikataulut.hsl.fi/pysakit/fi/1532132.html	6672850	2547697
25.08312412	60.22566903	4456	1471164	4	H4387	Karjatanhuanpolku	Fästigen	2	 	6679848	2560203
25.04251528	60.16804434	4457	1491119	4	H4163	Gunillanpolku	Gunillastigen	3	http://aikataulut.hsl.fi/pysakit/fi/1491119.html	6673392	2558054
25.12758234	60.22021825	4458	1532115	1	H4938	Rantakiventie	Strandstensvägen	13	http://aikataulut.hsl.fi/pysakit/fi/1532115.html	6679282	2562677
24.85959901	60.16581093	4459	1532133	0	H1130	Koivusaarentie	Björkholmsvägen	1	http://aikataulut.hsl.fi/pysakit/fi/1532133.html	6672997	2547903
25.0761055	60.23121053	4460	1471171	2	H4417	Kurkiauranpolku	Tranplogsstigen	2	http://aikataulut.hsl.fi/pysakit/fi/1471171.html	6680459	2559804
25.04266877	60.16777379	4461	1491120	4	H4162	Gunillanpolku	Gunillastigen	253	http://aikataulut.hsl.fi/pysakit/fi/1491120.html	6673362	2558063
24.86021386	60.1659057	4462	1532134	0	H1131	Koivusaarentie	Björkholmsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532134.html	6673008	2547937
25.07541134	60.23095588	4463	1471172	2	H4418	Kurkiauranpolku	Tranplogsstigen	35	http://aikataulut.hsl.fi/pysakit/fi/1471172.html	6680430	2559766
25.0378093	60.16733625	4464	1491121	4	H4166	Gunillankuja	Gunillagränden	273	http://aikataulut.hsl.fi/pysakit/fi/1491121.html	6673309	2557794
24.8586781	60.1677916	4465	1532135	0	H1132	Laukkaniementie	Lökuddsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532135.html	6673217	2547849
25.07844082	60.23362413	4466	1471173	3	H4419	Keinulaudantie	Gungbrädsvägen	2	http://aikataulut.hsl.fi/pysakit/fi/1471173.html	6680730	2559929
25.05218959	60.18384671	4467	1491122	4	H4117	Yliskylänkaari	Uppbysvängen	7	http://aikataulut.hsl.fi/pysakit/fi/1491122.html	6675161	2558563
24.85947353	60.16790307	4468	1532136	0	H1133	Laukkaniementie	Lökuddsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532136.html	6673230	2547893
25.07791173	60.23344886	4469	1471174	3	H4420	Keinulaudantie	Gungbrädsvägen	8	http://aikataulut.hsl.fi/pysakit/fi/1471174.html	6680710	2559900
25.05262631	60.18397792	4470	1491123	4	H4118	Yliskylänkaari	Uppbysvängen	193	http://aikataulut.hsl.fi/pysakit/fi/1491123.html	6675176	2558587
24.85819943	60.16809088	4471	1532137	0	H1134	Katajaharjuntie	Enåsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532137.html	6673250	2547822
25.07399576	60.22906441	4472	1471175	2	H4415	Kurkiaispolku	Takåsstigen	1	http://aikataulut.hsl.fi/pysakit/fi/1471175.html	6680218	2559691
25.05692431	60.18368345	4473	1491124	5	H4119	Marunakuja	Malörtsgränden	7	http://aikataulut.hsl.fi/pysakit/fi/1491124.html	6675147	2558826
24.85817517	60.16853985	4474	1532138	0	H1135	Katajaharjuntie	Ånäsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1532138.html	6673300	2547820
25.07339985	60.22905128	4475	1471176	2	H4416	Kurkiaispolku	Takåsstigen	38	http://aikataulut.hsl.fi/pysakit/fi/1471176.html	6680216	2559658
25.05716023	60.18373535	4476	1491125	5	H4120	Marunakuja	Malörtsgränden	301	http://aikataulut.hsl.fi/pysakit/fi/1491125.html	6675153	2558839
24.85699069	60.16870903	4477	1532139	0	H1136	Luoteisväylä	Nordvästpassagen	0	http://aikataulut.hsl.fi/pysakit/fi/1532139.html	6673318	2547754
25.06756413	60.22885593	4478	1471177	2	H4438	Harmaahaikarankuja	Hägergränden	0	http://aikataulut.hsl.fi/pysakit/fi/1471177.html	6680189	2559335
25.0596304	60.18041246	4479	1491126	5	H4121	Kiiltomadonpolku	Lysmaskstigen	6	http://aikataulut.hsl.fi/pysakit/fi/1491126.html	6674785	2558982
24.85778334	60.16871288	4480	1532140	0	H1137	Luoteisväylä	Nordvästpassagen	0	http://aikataulut.hsl.fi/pysakit/fi/1532140.html	6673319	2547798
25.06759577	60.22927756	4481	1471178	3	H4437	Harmaahaikarankuja	Hägergränden	57	http://aikataulut.hsl.fi/pysakit/fi/1471178.html	6680236	2559336
25.05975219	60.18083337	4482	1491127	5	H4122	Kiiltomadonpolku	Lysmaskstigen	309	http://aikataulut.hsl.fi/pysakit/fi/1491127.html	6674832	2558988
24.88143923	60.15471686	4483	1532141	0	H1062	Melkonkatu	Melkögatan	0	http://aikataulut.hsl.fi/pysakit/fi/1532141.html	6671777	2549132
25.08210974	60.235955	4484	1471179	4	H4414	Kontula(M)	Gårdsbacka(M)	509	http://aikataulut.hsl.fi/pysakit/fi/1471179.html	6680993	2560128
25.05683932	60.17823561	4485	1491128	5	H4123	Koulutanhua	Skoltået	10	http://aikataulut.hsl.fi/pysakit/fi/1491128.html	6674540	2558831
24.8867699	60.14805705	4486	1532142	0	H1139	Vattuniemenkatu 2	Hallonnäsgatan 2	0	http://aikataulut.hsl.fi/pysakit/fi/1532142.html	6671039	2549438
25.06529193	60.23113623	4487	1471180	3	H4439	Kuovipolku	Spovstigen	118	http://aikataulut.hsl.fi/pysakit/fi/1471180.html	6680441	2559205
25.05715438	60.17794579	4488	1491129	5	H4124	Koulutanhua	Skoltået	75	http://aikataulut.hsl.fi/pysakit/fi/1491129.html	6674508	2558849
25.13420474	60.22232514	4489	1541047	3	H4588	Mustalahdentie	Svartviksvägen	0	 	6679523	2563040
25.08175205	60.23660417	4490	1471181	2	H4423	Kontula(M)	Gårdsbacka(M)	534	http://aikataulut.hsl.fi/pysakit/fi/1471181.html	6681065	2560107
25.04624478	60.16636333	4491	1491130	0	H4722	Svanströminkuja	Svanströmsgränden	0	http://aikataulut.hsl.fi/pysakit/fi/1491130.html	6673208	2558264
25.14424118	60.2105249	4492	1541100	1	H4945	Punakiventie	Rödstensvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1541100.html	6678218	2563619
25.06643375	60.23294918	4493	1471182	1	H4880	Veteraanikuja	Veterangränden	13	http://aikataulut.hsl.fi/pysakit/fi/1471182.html	6680644	2559265
